customer_id,timestamp,channel,conversion,revenue
31776,2024-01-01 20:58:00,Email,0,393
34077,2024-01-01 20:59:00,Organic,1,0
19374,2024-01-01 21:00:00,Display Ads,0,0
45435,2024-01-01 21:01:00,Paid Search,0,0
40907,2024-01-01 21:02:00,Social Media,0,0
23409,2024-01-01 21:03:00,Display Ads,1,0
26514,2024-01-01 21:04:00,Paid Search,0,352
39866,2024-01-01 21:05:00,Direct,0,0
12983,2024-01-01 21:06:00,Social Media,0,0
41705,2024-01-01 21:07:00,Direct,0,0
30662,2024-01-01 21:08:00,Organic,0,0
33510,2024-01-01 21:09:00,Paid Search,0,0
22651,2024-01-01 21:10:00,Direct,0,0
38535,2024-01-01 21:11:00,Organic,1,0
16640,2024-01-01 21:12:00,Paid Search,1,0
25317,2024-01-01 21:13:00,Paid Search,0,253
17564,2024-01-01 21:14:00,Direct,0,299
37345,2024-01-01 21:15:00,Paid Search,0,0
38687,2024-01-01 21:16:00,Display Ads,1,0
23737,2024-01-01 21:17:00,Paid Search,0,397
19323,2024-01-01 21:18:00,Email,0,0
25229,2024-01-01 21:19:00,Organic,0,0
18502,2024-01-01 21:20:00,Paid Search,0,0
10545,2024-01-01 21:21:00,Email,0,0
47114,2024-01-01 21:22:00,Paid Search,0,0
39430,2024-01-01 21:23:00,Paid Search,0,0
19996,2024-01-01 21:24:00,Direct,0,447
37788,2024-01-01 21:25:00,Display Ads,0,0
39969,2024-01-01 21:26:00,Organic,0,99
23919,2024-01-01 21:27:00,Display Ads,0,0
13810,2024-01-01 21:28:00,Social Media,0,429
40586,2024-01-01 21:29:00,Direct,0,0
49974,2024-01-01 21:30:00,Direct,0,0
26371,2024-01-01 21:31:00,Display Ads,0,0
39629,2024-01-01 21:32:00,Direct,0,0
18436,2024-01-01 21:33:00,Display Ads,0,0
22984,2024-01-01 21:34:00,Direct,0,0
43039,2024-01-01 21:35:00,Paid Search,1,0
29895,2024-01-01 21:36:00,Display Ads,0,0
28155,2024-01-01 21:37:00,Display Ads,0,0
20616,2024-01-01 21:38:00,Email,0,0
47129,2024-01-01 21:39:00,Direct,0,0
49837,2024-01-01 21:40:00,Direct,0,404
34574,2024-01-01 21:41:00,Display Ads,0,0
13430,2024-01-01 21:42:00,Paid Search,0,0
22676,2024-01-01 21:43:00,Paid Search,0,361
20816,2024-01-01 21:44:00,Organic,0,0
42733,2024-01-01 21:45:00,Paid Search,1,0
30144,2024-01-01 21:46:00,Direct,1,0
12050,2024-01-01 21:47:00,Email,0,0
43933,2024-01-01 21:48:00,Display Ads,0,0
34951,2024-01-01 21:49:00,Social Media,0,0
42413,2024-01-01 21:50:00,Email,0,462
44801,2024-01-01 21:51:00,Social Media,0,0
42913,2024-01-01 21:52:00,Email,0,0
35280,2024-01-01 21:53:00,Paid Search,0,419
34557,2024-01-01 21:54:00,Direct,0,0
45400,2024-01-01 21:55:00,Social Media,0,133
14494,2024-01-01 21:56:00,Email,0,0
25152,2024-01-01 21:57:00,Direct,1,0
33895,2024-01-01 21:58:00,Social Media,0,0
19155,2024-01-01 21:59:00,Display Ads,0,0
41883,2024-01-01 22:00:00,Email,0,0
11828,2024-01-01 22:01:00,Display Ads,0,0
42123,2024-01-01 22:02:00,Paid Search,0,0
47573,2024-01-01 22:03:00,Display Ads,0,0
10806,2024-01-01 22:04:00,Display Ads,0,0
39757,2024-01-01 22:05:00,Organic,0,0
44636,2024-01-01 22:06:00,Email,0,0
24561,2024-01-01 22:07:00,Paid Search,0,0
34262,2024-01-01 22:08:00,Display Ads,0,0
24899,2024-01-01 22:09:00,Direct,0,0
25934,2024-01-01 22:10:00,Social Media,0,0
48197,2024-01-01 22:11:00,Display Ads,0,0
46332,2024-01-01 22:12:00,Paid Search,1,0
44157,2024-01-01 22:13:00,Display Ads,0,63
21593,2024-01-01 22:14:00,Social Media,0,0
27320,2024-01-01 22:15:00,Paid Search,0,0
37376,2024-01-01 22:16:00,Email,1,287
24199,2024-01-01 22:17:00,Paid Search,1,329
25876,2024-01-01 22:18:00,Email,0,114
18245,2024-01-01 22:19:00,Paid Search,0,0
17214,2024-01-01 22:20:00,Social Media,0,0
10726,2024-01-01 22:21:00,Social Media,0,318
21362,2024-01-01 22:22:00,Paid Search,0,277
28297,2024-01-01 22:23:00,Display Ads,0,0
40448,2024-01-01 22:24:00,Social Media,0,0
36172,2024-01-01 22:25:00,Email,0,149
17657,2024-01-01 22:26:00,Email,1,0
28850,2024-01-01 22:27:00,Direct,0,0
35425,2024-01-01 22:28:00,Organic,0,0
36685,2024-01-01 22:29:00,Organic,0,0
34578,2024-01-01 22:30:00,Organic,1,0
38831,2024-01-01 22:31:00,Email,1,0
17906,2024-01-01 22:32:00,Direct,0,376
17287,2024-01-01 22:33:00,Organic,0,0
43660,2024-01-01 22:34:00,Organic,1,0
20222,2024-01-01 22:35:00,Paid Search,0,115
47443,2024-01-01 22:36:00,Paid Search,0,0
44701,2024-01-01 22:37:00,Paid Search,0,0
27764,2024-01-01 22:38:00,Display Ads,0,0
27674,2024-01-01 22:39:00,Organic,0,0
28024,2024-01-01 22:40:00,Display Ads,1,0
33874,2024-01-01 22:41:00,Direct,0,0
42284,2024-01-01 22:42:00,Email,0,357
27602,2024-01-01 22:43:00,Organic,0,0
47784,2024-01-01 22:44:00,Email,0,0
33265,2024-01-01 22:45:00,Paid Search,0,0
35931,2024-01-01 22:46:00,Organic,0,0
38841,2024-01-01 22:47:00,Social Media,0,0
39192,2024-01-01 22:48:00,Display Ads,0,0
25585,2024-01-01 22:49:00,Display Ads,0,200
35559,2024-01-01 22:50:00,Organic,0,0
43742,2024-01-01 22:51:00,Paid Search,1,0
14133,2024-01-01 22:52:00,Display Ads,0,0
24663,2024-01-01 22:53:00,Paid Search,0,0
31754,2024-01-01 22:54:00,Direct,0,0
13972,2024-01-01 22:55:00,Email,0,211
15295,2024-01-01 22:56:00,Social Media,0,0
39125,2024-01-01 22:57:00,Email,0,0
19903,2024-01-01 22:58:00,Email,0,464
13020,2024-01-01 22:59:00,Direct,0,0
30420,2024-01-01 23:00:00,Display Ads,0,295
31452,2024-01-01 23:01:00,Social Media,0,0
48001,2024-01-01 23:02:00,Display Ads,0,0
19516,2024-01-01 23:03:00,Organic,0,0
12396,2024-01-01 23:04:00,Email,0,0
28546,2024-01-01 23:05:00,Organic,0,0
29129,2024-01-01 23:06:00,Paid Search,0,0
11591,2024-01-01 23:07:00,Email,0,0
21303,2024-01-01 23:08:00,Display Ads,0,0
40561,2024-01-01 23:09:00,Email,0,114
16183,2024-01-01 23:10:00,Paid Search,1,0
36572,2024-01-01 23:11:00,Direct,1,0
44080,2024-01-01 23:12:00,Organic,0,0
30695,2024-01-01 23:13:00,Organic,0,0
17314,2024-01-01 23:14:00,Display Ads,0,0
29623,2024-01-01 23:15:00,Email,0,0
12139,2024-01-01 23:16:00,Display Ads,0,431
41290,2024-01-01 23:17:00,Direct,0,0
28088,2024-01-01 23:18:00,Email,0,0
49692,2024-01-01 23:19:00,Email,1,136
43130,2024-01-01 23:20:00,Display Ads,0,353
42088,2024-01-01 23:21:00,Display Ads,1,0
36292,2024-01-01 23:22:00,Paid Search,0,0
30670,2024-01-01 23:23:00,Direct,0,0
13738,2024-01-01 23:24:00,Paid Search,0,0
12469,2024-01-01 23:25:00,Organic,0,406
32534,2024-01-01 23:26:00,Email,0,0
19017,2024-01-01 23:27:00,Display Ads,0,0
12808,2024-01-01 23:28:00,Email,0,0
22713,2024-01-01 23:29:00,Email,0,0
12719,2024-01-01 23:30:00,Social Media,1,0
32890,2024-01-01 23:31:00,Organic,0,0
21700,2024-01-01 23:32:00,Social Media,1,0
46509,2024-01-01 23:33:00,Email,0,0
46766,2024-01-01 23:34:00,Display Ads,0,0
36705,2024-01-01 23:35:00,Email,0,0
28787,2024-01-01 23:36:00,Organic,0,0
36588,2024-01-01 23:37:00,Social Media,1,0
36123,2024-01-01 23:38:00,Display Ads,0,373
43062,2024-01-01 23:39:00,Email,0,0
20177,2024-01-01 23:40:00,Direct,0,0
31727,2024-01-01 23:41:00,Organic,0,0
40220,2024-01-01 23:42:00,Organic,0,0
19882,2024-01-01 23:43:00,Direct,0,0
11136,2024-01-01 23:44:00,Email,0,0
44832,2024-01-01 23:45:00,Organic,0,0
41966,2024-01-01 23:46:00,Display Ads,1,0
17009,2024-01-01 23:47:00,Email,0,0
22987,2024-01-01 23:48:00,Email,0,0
47311,2024-01-01 23:49:00,Social Media,0,0
41575,2024-01-01 23:50:00,Organic,0,0
11007,2024-01-01 23:51:00,Organic,0,0
15445,2024-01-01 23:52:00,Direct,0,0
20706,2024-01-01 23:53:00,Social Media,0,0
39257,2024-01-01 23:54:00,Social Media,0,0
31736,2024-01-01 23:55:00,Organic,0,0
23281,2024-01-01 23:56:00,Email,0,155
11435,2024-01-01 23:57:00,Social Media,0,0
43339,2024-01-01 23:58:00,Direct,0,0
45150,2024-01-01 23:59:00,Social Media,1,0
35821,2024-01-02 00:00:00,Direct,0,0
36660,2024-01-02 00:01:00,Social Media,1,0
15084,2024-01-02 00:02:00,Direct,0,164
26661,2024-01-02 00:03:00,Social Media,0,0
23507,2024-01-02 00:04:00,Social Media,0,0
17059,2024-01-02 00:05:00,Display Ads,0,0
28271,2024-01-02 00:06:00,Direct,0,206
17491,2024-01-02 00:07:00,Direct,0,489
24859,2024-01-02 00:08:00,Direct,1,0
18073,2024-01-02 00:09:00,Paid Search,0,182
19077,2024-01-02 00:10:00,Social Media,0,0
30953,2024-01-02 00:11:00,Direct,0,0
21383,2024-01-02 00:12:00,Organic,0,0
12353,2024-01-02 00:13:00,Paid Search,0,0
33821,2024-01-02 00:14:00,Display Ads,0,374
47567,2024-01-02 00:15:00,Direct,0,0
34860,2024-01-02 00:16:00,Direct,0,0
31195,2024-01-02 00:17:00,Paid Search,1,0
21939,2024-01-02 00:18:00,Social Media,0,367
35338,2024-01-02 00:19:00,Organic,0,71
31730,2024-01-02 00:20:00,Display Ads,1,0
31427,2024-01-02 00:21:00,Direct,0,0
45196,2024-01-02 00:22:00,Social Media,0,0
37083,2024-01-02 00:23:00,Organic,0,0
31510,2024-01-02 00:24:00,Organic,0,0
17813,2024-01-02 00:25:00,Display Ads,0,0
41598,2024-01-02 00:26:00,Email,0,0
37570,2024-01-02 00:27:00,Organic,0,0
37082,2024-01-02 00:28:00,Email,0,0
39241,2024-01-02 00:29:00,Organic,0,0
40678,2024-01-02 00:30:00,Display Ads,1,226
21745,2024-01-02 00:31:00,Paid Search,0,0
36029,2024-01-02 00:32:00,Display Ads,0,0
23025,2024-01-02 00:33:00,Display Ads,0,0
46124,2024-01-02 00:34:00,Paid Search,1,0
24288,2024-01-02 00:35:00,Paid Search,0,0
33650,2024-01-02 00:36:00,Social Media,0,0
16540,2024-01-02 00:37:00,Organic,1,0
42232,2024-01-02 00:38:00,Social Media,0,0
26422,2024-01-02 00:39:00,Paid Search,1,0
13342,2024-01-02 00:40:00,Email,0,0
45612,2024-01-02 00:41:00,Email,0,0
20396,2024-01-02 00:42:00,Display Ads,1,0
27482,2024-01-02 00:43:00,Direct,0,174
33411,2024-01-02 00:44:00,Display Ads,0,0
23261,2024-01-02 00:45:00,Display Ads,0,114
13093,2024-01-02 00:46:00,Direct,1,0
21722,2024-01-02 00:47:00,Organic,0,0
32042,2024-01-02 00:48:00,Paid Search,0,293
38087,2024-01-02 00:49:00,Email,0,0
42347,2024-01-02 00:50:00,Display Ads,0,275
43756,2024-01-02 00:51:00,Direct,0,0
49214,2024-01-02 00:52:00,Social Media,0,0
26335,2024-01-02 00:53:00,Display Ads,0,0
38602,2024-01-02 00:54:00,Email,0,0
44450,2024-01-02 00:55:00,Paid Search,0,488
42196,2024-01-02 00:56:00,Display Ads,0,0
15626,2024-01-02 00:57:00,Display Ads,1,0
17424,2024-01-02 00:58:00,Organic,1,0
22857,2024-01-02 00:59:00,Direct,0,0
29982,2024-01-02 01:00:00,Social Media,0,0
21425,2024-01-02 01:01:00,Social Media,0,0
11980,2024-01-02 01:02:00,Paid Search,0,0
36431,2024-01-02 01:03:00,Email,0,0
29440,2024-01-02 01:04:00,Paid Search,0,0
27175,2024-01-02 01:05:00,Display Ads,0,0
36385,2024-01-02 01:06:00,Display Ads,1,101
48158,2024-01-02 01:07:00,Social Media,0,0
33019,2024-01-02 01:08:00,Email,0,0
28639,2024-01-02 01:09:00,Direct,0,0
29994,2024-01-02 01:10:00,Email,1,0
44375,2024-01-02 01:11:00,Display Ads,0,0
31563,2024-01-02 01:12:00,Direct,0,0
49341,2024-01-02 01:13:00,Email,0,0
15776,2024-01-02 01:14:00,Email,0,0
46444,2024-01-02 01:15:00,Direct,0,0
13380,2024-01-02 01:16:00,Display Ads,0,0
18711,2024-01-02 01:17:00,Email,0,0
18782,2024-01-02 01:18:00,Direct,0,0
27434,2024-01-02 01:19:00,Organic,0,0
30017,2024-01-02 01:20:00,Organic,1,317
40707,2024-01-02 01:21:00,Display Ads,0,0
49110,2024-01-02 01:22:00,Direct,0,0
27343,2024-01-02 01:23:00,Organic,0,291
48827,2024-01-02 01:24:00,Direct,0,0
15655,2024-01-02 01:25:00,Email,0,0
25251,2024-01-02 01:26:00,Display Ads,0,0
10526,2024-01-02 01:27:00,Organic,1,0
13224,2024-01-02 01:28:00,Email,1,435
21536,2024-01-02 01:29:00,Paid Search,0,0
38541,2024-01-02 01:30:00,Paid Search,0,0
23547,2024-01-02 01:31:00,Display Ads,0,0
44531,2024-01-02 01:32:00,Organic,0,205
18712,2024-01-02 01:33:00,Organic,0,0
48565,2024-01-02 01:34:00,Organic,0,249
19208,2024-01-02 01:35:00,Direct,1,0
15109,2024-01-02 01:36:00,Email,0,0
45201,2024-01-02 01:37:00,Organic,1,0
26967,2024-01-02 01:38:00,Email,0,0
39759,2024-01-02 01:39:00,Display Ads,0,0
30172,2024-01-02 01:40:00,Organic,0,205
46935,2024-01-02 01:41:00,Display Ads,0,0
36589,2024-01-02 01:42:00,Organic,0,0
40015,2024-01-02 01:43:00,Paid Search,0,0
39009,2024-01-02 01:44:00,Social Media,0,0
27773,2024-01-02 01:45:00,Display Ads,1,0
36143,2024-01-02 01:46:00,Organic,0,0
16154,2024-01-02 01:47:00,Social Media,0,0
31804,2024-01-02 01:48:00,Display Ads,1,0
30581,2024-01-02 01:49:00,Direct,0,451
40087,2024-01-02 01:50:00,Organic,0,0
42981,2024-01-02 01:51:00,Direct,0,0
13762,2024-01-02 01:52:00,Paid Search,0,0
19768,2024-01-02 01:53:00,Organic,1,358
49499,2024-01-02 01:54:00,Paid Search,0,0
48559,2024-01-02 01:55:00,Social Media,0,0
18783,2024-01-02 01:56:00,Display Ads,0,499
39781,2024-01-02 01:57:00,Email,0,79
40811,2024-01-02 01:58:00,Paid Search,0,58
45488,2024-01-02 01:59:00,Email,1,0
18905,2024-01-02 02:00:00,Email,0,0
19127,2024-01-02 02:01:00,Display Ads,0,0
32431,2024-01-02 02:02:00,Social Media,0,0
16368,2024-01-02 02:03:00,Display Ads,0,0
37424,2024-01-02 02:04:00,Organic,0,0
28333,2024-01-02 02:05:00,Paid Search,1,277
33116,2024-01-02 02:06:00,Email,0,0
25525,2024-01-02 02:07:00,Display Ads,0,0
33398,2024-01-02 02:08:00,Display Ads,0,0
42857,2024-01-02 02:09:00,Display Ads,0,0
20361,2024-01-02 02:10:00,Paid Search,0,0
26369,2024-01-02 02:11:00,Social Media,0,0
13041,2024-01-02 02:12:00,Display Ads,0,0
10105,2024-01-02 02:13:00,Paid Search,1,0
19078,2024-01-02 02:14:00,Email,0,0
35003,2024-01-02 02:15:00,Organic,0,0
16090,2024-01-02 02:16:00,Direct,0,0
48850,2024-01-02 02:17:00,Paid Search,0,0
11925,2024-01-02 02:18:00,Direct,1,0
28440,2024-01-02 02:19:00,Display Ads,1,0
49685,2024-01-02 02:20:00,Display Ads,0,0
36015,2024-01-02 02:21:00,Paid Search,1,0
43320,2024-01-02 02:22:00,Direct,0,161
35291,2024-01-02 02:23:00,Display Ads,1,321
46679,2024-01-02 02:24:00,Email,0,0
36289,2024-01-02 02:25:00,Social Media,0,0
13389,2024-01-02 02:26:00,Social Media,0,0
35683,2024-01-02 02:27:00,Display Ads,1,440
23629,2024-01-02 02:28:00,Direct,0,0
34826,2024-01-02 02:29:00,Organic,0,0
45198,2024-01-02 02:30:00,Display Ads,0,0
36630,2024-01-02 02:31:00,Organic,0,0
43226,2024-01-02 02:32:00,Organic,0,0
42975,2024-01-02 02:33:00,Direct,1,0
10899,2024-01-02 02:34:00,Organic,0,0
21653,2024-01-02 02:35:00,Email,1,0
37961,2024-01-02 02:36:00,Direct,0,0
26405,2024-01-02 02:37:00,Display Ads,0,125
18601,2024-01-02 02:38:00,Email,0,0
43662,2024-01-02 02:39:00,Paid Search,0,0
43282,2024-01-02 02:40:00,Social Media,0,0
31288,2024-01-02 02:41:00,Display Ads,0,0
39545,2024-01-02 02:42:00,Display Ads,0,0
46877,2024-01-02 02:43:00,Display Ads,0,0
25313,2024-01-02 02:44:00,Email,0,0
25349,2024-01-02 02:45:00,Paid Search,0,0
17179,2024-01-02 02:46:00,Direct,0,0
20326,2024-01-02 02:47:00,Paid Search,0,0
11560,2024-01-02 02:48:00,Email,0,0
23612,2024-01-02 02:49:00,Display Ads,0,0
27650,2024-01-02 02:50:00,Social Media,0,0
36745,2024-01-02 02:51:00,Display Ads,0,0
41890,2024-01-02 02:52:00,Direct,0,0
30022,2024-01-02 02:53:00,Organic,0,0
14780,2024-01-02 02:54:00,Social Media,0,308
28311,2024-01-02 02:55:00,Display Ads,0,0
38380,2024-01-02 02:56:00,Social Media,0,0
12356,2024-01-02 02:57:00,Organic,0,0
14790,2024-01-02 02:58:00,Paid Search,0,334
36911,2024-01-02 02:59:00,Email,0,0
34363,2024-01-02 03:00:00,Display Ads,0,189
30049,2024-01-02 03:01:00,Direct,0,0
20181,2024-01-02 03:02:00,Paid Search,0,0
49825,2024-01-02 03:03:00,Display Ads,1,0
26082,2024-01-02 03:04:00,Paid Search,1,0
10661,2024-01-02 03:05:00,Direct,0,0
47412,2024-01-02 03:06:00,Display Ads,0,0
12920,2024-01-02 03:07:00,Organic,0,0
35658,2024-01-02 03:08:00,Organic,0,0
24025,2024-01-02 03:09:00,Direct,0,0
18946,2024-01-02 03:10:00,Social Media,0,0
38706,2024-01-02 03:11:00,Direct,0,0
49004,2024-01-02 03:12:00,Social Media,0,123
26309,2024-01-02 03:13:00,Display Ads,1,0
43120,2024-01-02 03:14:00,Social Media,0,0
40027,2024-01-02 03:15:00,Display Ads,1,0
17005,2024-01-02 03:16:00,Display Ads,1,0
10956,2024-01-02 03:17:00,Email,0,0
44839,2024-01-02 03:18:00,Display Ads,0,334
18595,2024-01-02 03:19:00,Social Media,0,0
22803,2024-01-02 03:20:00,Email,0,170
35963,2024-01-02 03:21:00,Email,0,0
46221,2024-01-02 03:22:00,Display Ads,0,261
49443,2024-01-02 03:23:00,Direct,0,0
43723,2024-01-02 03:24:00,Direct,0,0
49063,2024-01-02 03:25:00,Organic,0,0
25282,2024-01-02 03:26:00,Email,0,0
14703,2024-01-02 03:27:00,Display Ads,0,0
16563,2024-01-02 03:28:00,Direct,0,0
35849,2024-01-02 03:29:00,Display Ads,0,0
41860,2024-01-02 03:30:00,Display Ads,0,446
41585,2024-01-02 03:31:00,Email,0,0
32015,2024-01-02 03:32:00,Organic,0,0
22003,2024-01-02 03:33:00,Email,1,0
36958,2024-01-02 03:34:00,Paid Search,0,0
36017,2024-01-02 03:35:00,Direct,0,0
21171,2024-01-02 03:36:00,Direct,0,291
22201,2024-01-02 03:37:00,Direct,1,0
39426,2024-01-02 03:38:00,Social Media,0,281
27778,2024-01-02 03:39:00,Display Ads,0,0
31116,2024-01-02 03:40:00,Email,0,0
43297,2024-01-02 03:41:00,Direct,0,0
29342,2024-01-02 03:42:00,Paid Search,0,267
37490,2024-01-02 03:43:00,Direct,0,0
29975,2024-01-02 03:44:00,Organic,1,363
36723,2024-01-02 03:45:00,Display Ads,0,0
33279,2024-01-02 03:46:00,Display Ads,0,0
22765,2024-01-02 03:47:00,Email,0,0
21561,2024-01-02 03:48:00,Social Media,0,0
10525,2024-01-02 03:49:00,Email,1,0
32861,2024-01-02 03:50:00,Direct,0,129
43142,2024-01-02 03:51:00,Organic,0,91
36916,2024-01-02 03:52:00,Paid Search,0,0
14648,2024-01-02 03:53:00,Email,1,59
45133,2024-01-02 03:54:00,Social Media,0,0
40523,2024-01-02 03:55:00,Email,0,0
39052,2024-01-02 03:56:00,Display Ads,0,0
44414,2024-01-02 03:57:00,Direct,0,0
42781,2024-01-02 03:58:00,Direct,1,0
14599,2024-01-02 03:59:00,Direct,0,0
45046,2024-01-02 04:00:00,Direct,0,0
45923,2024-01-02 04:01:00,Direct,0,161
13814,2024-01-02 04:02:00,Direct,0,0
45984,2024-01-02 04:03:00,Paid Search,0,359
36616,2024-01-02 04:04:00,Social Media,1,351
12113,2024-01-02 04:05:00,Direct,0,0
23760,2024-01-02 04:06:00,Social Media,1,0
31927,2024-01-02 04:07:00,Organic,0,0
30939,2024-01-02 04:08:00,Direct,0,270
42419,2024-01-02 04:09:00,Email,0,220
22588,2024-01-02 04:10:00,Direct,0,0
46142,2024-01-02 04:11:00,Display Ads,1,0
49198,2024-01-02 04:12:00,Paid Search,1,0
43397,2024-01-02 04:13:00,Email,0,0
26653,2024-01-02 04:14:00,Email,0,0
20831,2024-01-02 04:15:00,Display Ads,0,0
15724,2024-01-02 04:16:00,Direct,1,161
21083,2024-01-02 04:17:00,Paid Search,1,134
29816,2024-01-02 04:18:00,Email,0,0
16276,2024-01-02 04:19:00,Paid Search,0,0
48663,2024-01-02 04:20:00,Email,0,367
23994,2024-01-02 04:21:00,Direct,0,0
33499,2024-01-02 04:22:00,Organic,0,0
33040,2024-01-02 04:23:00,Email,0,0
26959,2024-01-02 04:24:00,Organic,0,0
16099,2024-01-02 04:25:00,Email,0,0
29576,2024-01-02 04:26:00,Social Media,1,0
45946,2024-01-02 04:27:00,Direct,0,490
16116,2024-01-02 04:28:00,Display Ads,0,0
25563,2024-01-02 04:29:00,Organic,0,0
36788,2024-01-02 04:30:00,Display Ads,0,0
36928,2024-01-02 04:31:00,Direct,0,0
46336,2024-01-02 04:32:00,Display Ads,0,91
19847,2024-01-02 04:33:00,Direct,0,0
36155,2024-01-02 04:34:00,Display Ads,0,0
24135,2024-01-02 04:35:00,Organic,0,267
27774,2024-01-02 04:36:00,Social Media,0,0
11742,2024-01-02 04:37:00,Display Ads,0,277
28309,2024-01-02 04:38:00,Organic,0,0
10619,2024-01-02 04:39:00,Email,0,0
27658,2024-01-02 04:40:00,Direct,0,471
44707,2024-01-02 04:41:00,Paid Search,0,0
30337,2024-01-02 04:42:00,Paid Search,0,0
26001,2024-01-02 04:43:00,Direct,1,0
10968,2024-01-02 04:44:00,Social Media,0,0
35892,2024-01-02 04:45:00,Display Ads,0,355
35619,2024-01-02 04:46:00,Social Media,0,0
10281,2024-01-02 04:47:00,Paid Search,0,0
37420,2024-01-02 04:48:00,Organic,0,0
25360,2024-01-02 04:49:00,Direct,0,0
49030,2024-01-02 04:50:00,Direct,0,248
11058,2024-01-02 04:51:00,Social Media,1,0
30677,2024-01-02 04:52:00,Organic,0,155
20724,2024-01-02 04:53:00,Social Media,0,0
38404,2024-01-02 04:54:00,Display Ads,1,0
47946,2024-01-02 04:55:00,Email,0,171
49748,2024-01-02 04:56:00,Organic,0,0
39856,2024-01-02 04:57:00,Email,0,0
19200,2024-01-02 04:58:00,Display Ads,0,0
43997,2024-01-02 04:59:00,Email,0,0
35611,2024-01-02 05:00:00,Paid Search,0,0
45057,2024-01-02 05:01:00,Email,0,0
11239,2024-01-02 05:02:00,Display Ads,0,0
48138,2024-01-02 05:03:00,Email,1,0
10125,2024-01-02 05:04:00,Direct,0,0
33857,2024-01-02 05:05:00,Social Media,0,0
25398,2024-01-02 05:06:00,Paid Search,1,0
16638,2024-01-02 05:07:00,Direct,0,0
16570,2024-01-02 05:08:00,Direct,0,0
13249,2024-01-02 05:09:00,Display Ads,0,314
19110,2024-01-02 05:10:00,Social Media,0,0
23605,2024-01-02 05:11:00,Social Media,0,221
22115,2024-01-02 05:12:00,Organic,0,0
49062,2024-01-02 05:13:00,Paid Search,1,0
32911,2024-01-02 05:14:00,Display Ads,1,0
48525,2024-01-02 05:15:00,Paid Search,1,318
42556,2024-01-02 05:16:00,Organic,1,0
22595,2024-01-02 05:17:00,Email,0,403
11969,2024-01-02 05:18:00,Direct,0,0
27275,2024-01-02 05:19:00,Paid Search,1,0
14470,2024-01-02 05:20:00,Direct,0,405
20225,2024-01-02 05:21:00,Display Ads,1,0
33196,2024-01-02 05:22:00,Email,0,0
23669,2024-01-02 05:23:00,Display Ads,0,0
47380,2024-01-02 05:24:00,Email,0,396
48006,2024-01-02 05:25:00,Email,1,0
25577,2024-01-02 05:26:00,Direct,0,0
32473,2024-01-02 05:27:00,Display Ads,0,0
38625,2024-01-02 05:28:00,Display Ads,0,0
25504,2024-01-02 05:29:00,Paid Search,0,0
34089,2024-01-02 05:30:00,Display Ads,0,0
46487,2024-01-02 05:31:00,Paid Search,0,0
10302,2024-01-02 05:32:00,Social Media,0,0
41463,2024-01-02 05:33:00,Social Media,0,0
39259,2024-01-02 05:34:00,Social Media,0,0
47208,2024-01-02 05:35:00,Organic,0,0
40659,2024-01-02 05:36:00,Display Ads,0,0
45840,2024-01-02 05:37:00,Organic,0,0
41890,2024-01-02 05:38:00,Display Ads,1,380
23598,2024-01-02 05:39:00,Paid Search,0,0
29508,2024-01-02 05:40:00,Organic,0,0
23380,2024-01-02 05:41:00,Organic,0,0
36984,2024-01-02 05:42:00,Organic,0,0
18125,2024-01-02 05:43:00,Email,0,0
46059,2024-01-02 05:44:00,Paid Search,0,355
14033,2024-01-02 05:45:00,Social Media,0,0
47873,2024-01-02 05:46:00,Paid Search,0,0
27087,2024-01-02 05:47:00,Email,0,0
15704,2024-01-02 05:48:00,Display Ads,0,177
17848,2024-01-02 05:49:00,Paid Search,0,0
31592,2024-01-02 05:50:00,Organic,0,0
16924,2024-01-02 05:51:00,Social Media,0,0
37208,2024-01-02 05:52:00,Social Media,1,0
29614,2024-01-02 05:53:00,Display Ads,0,279
10488,2024-01-02 05:54:00,Paid Search,0,0
49882,2024-01-02 05:55:00,Email,0,0
35923,2024-01-02 05:56:00,Display Ads,1,0
45941,2024-01-02 05:57:00,Paid Search,0,0
39165,2024-01-02 05:58:00,Direct,0,0
11667,2024-01-02 05:59:00,Social Media,0,85
36213,2024-01-02 06:00:00,Email,1,0
14114,2024-01-02 06:01:00,Organic,1,0
46321,2024-01-02 06:02:00,Email,1,0
17761,2024-01-02 06:03:00,Organic,0,323
41116,2024-01-02 06:04:00,Email,0,0
43768,2024-01-02 06:05:00,Social Media,0,313
35426,2024-01-02 06:06:00,Organic,0,0
27772,2024-01-02 06:07:00,Paid Search,1,0
48218,2024-01-02 06:08:00,Organic,0,0
13712,2024-01-02 06:09:00,Display Ads,0,0
11367,2024-01-02 06:10:00,Paid Search,0,0
36200,2024-01-02 06:11:00,Display Ads,0,0
13726,2024-01-02 06:12:00,Email,0,0
33616,2024-01-02 06:13:00,Paid Search,0,0
37723,2024-01-02 06:14:00,Email,0,0
47574,2024-01-02 06:15:00,Direct,0,0
44958,2024-01-02 06:16:00,Email,0,113
19108,2024-01-02 06:17:00,Email,0,0
22178,2024-01-02 06:18:00,Display Ads,0,67
45643,2024-01-02 06:19:00,Organic,0,0
41324,2024-01-02 06:20:00,Direct,0,0
48360,2024-01-02 06:21:00,Email,0,379
27824,2024-01-02 06:22:00,Email,0,0
18927,2024-01-02 06:23:00,Direct,0,0
